Offer Title,,,,Image,Link,Eligible Cards,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,Flipkart Wholesale HDFC Bank,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,Freedom,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bharat,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Biz Black Metal Edition,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,IndianOil HDFC Bank RuPay,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,IndianOil HDFC Bank Visa,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Regalia Gold,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC H.O.G. Diners Club,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Diners Club Black,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,Paytm HDFC Bank Business,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Infinia,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,Metal Edition,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,Shoppers Stop HDFC Bank RuPay,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Harley-Davidson Diners Club,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,??,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,Marriott Bonvoy HDFC,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,6E Rewards XL - IndiGo HDFC Bank,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,6E Rewards - IndiGo HDFC Bank,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank MoneyBack Plus RuPay,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank MoneyBack Plus Visa,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,Easy EMI Card,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Business Regalia First,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,InterMiles HDFC Bank Platinum,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Pixel Go Visa,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Pixel Go RuPay,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,Business Gold,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Biz First,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,World MasterCard,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,InterMiles HDFC Bank Signature,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC CSC Small Business MoneyBack,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Titanium Times Card,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Times Card Credit Platinum,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Biz Grow RuPay,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC All Miles,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC MoneyBack,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Biz Grow Visa,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank UPI RuPay Biz,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC UPI RuPay,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Biz Power RuPay,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,HDFC Bank Biz Power Visa,
"Get up to 12% off
 on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/HDFC-1.jpg,https://www.cleartrip.com/all-offers/ct-hdfc-special-offer/,Diners Club Privilege,
"Get up to 12% off 
on Flights Booking!
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/One-Card-Logo.png,https://www.cleartrip.com/all-offers/onecard-emi-offer/,SIB Onecard Credit Card, 
"Flat 5% off + extra 5% unlimited cashback
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/flipkart-axis-cc-bbd-offer/,Flipkart Axis Bank Credit Card ,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,BPCL SBI Card Octane,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Paytm SBI Card SELECT,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,IRCTC SBI Card Rupay,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Air India SBI Signature Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,IRCTC SBI Platinum Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,IRCTC SBI Card Premier,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Ola Money SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Cashback,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Aditya Birla SBI Card Select,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Spar SBI Card Prime,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Lifestyle Home Centre SBI Card PRIME,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Max SBI Card Prime,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,FabIndia SBI Card Select,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,BPCL SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Paytm SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Apollo SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Air India SBI Platinum Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Card Prime,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,PSB SBI Card Prime,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Card Prime Advantage,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Central Bank of India SBI Card Prime,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,City Union Bank SBI Card Prime,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,UCO Bank SBI Card Prime,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Reliance SBI Card Prime,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI PULSE,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Lifestyle Home Centre SBI Card Select,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Max SBI Card Select,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Spar SBI Card Select,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Shaurya Select SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,FabIndia SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SimplyClick SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Aditya Birla SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SimplyClick Advantage SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,UCO Bank SBI Card Elite,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Central Bank of India SBI Card Elite,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Card Elite,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,PSB SBI Card Elite,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Etihad Guest SBI Premier Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Club Vistara SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Titan,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Club Vistara SBI Card Prime,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Shaurya SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Reliance SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Yatra SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SimplySave SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Spar SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SimplySave Advantage SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Max SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Lifestyle Home Centre SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Etihad Guest SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Doctor's SBI Card (In Association With IMA),
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Doctor's SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Card Unnati,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,KrisFlyer SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Tata Neu Infinity RuPay SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Card MILES,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Tata Neu Plus Visa SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Tata Neu Infinity Visa SBI Card,
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,"""Tata Neu Plus RuPay SBI Card",
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,"""",
"Get up to 12% off 
on Domestic flights &amp; International Flights
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Card Miles Elite,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,MakeMyTrip ICICI Bank,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,ICICI Bank HPCL Super Saver Visa,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,ICICI Bank HPCL Super Saver RuPay,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,Amazon Pay ICICI Bank,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,Skywards ICICI Bank Sapphiro,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,ICICI Parakram Select,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,Skywards ICICI Bank Emerald,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,Accelero ICICI Bank,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,ICICI HPCL Coral,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,MakeMyTrip ICICI Bank Platinum,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,MakeMyTrip ICICI Bank Signature,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,ICICI Manchester United Platinum,
"Up to 12% off 
on Flights Booking
",,,,https://www.cleartrip.com/all-offers/wp-content/uploads/2025/06/ICICI-Bank_Logo_For-cobrands_RGB-1.jpg,https://www.cleartrip.com/all-offers/icici-cc-emi-flights-offer/,ICICI Parakram,
