Offer,Description,Coupon Code,Image,Link,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
Cleartrip Family Offer,"Get up to Rs.  5,000 off on Flights on booking of 3 passengers or more
",FAMILYTRIP,https://www.cleartrip.com/all-offers/wp-content/uploads/2026/02/logo-TMS-1.png,https://www.cleartrip.com/all-offers/ct-special-family-offer-2/,,,,,YES
Flipkart Axis Bank Credit Card Offer,"Get minimum Rs.  400 off per passenger on Domestic Flights!
",CTWEEKEND,https://www.cleartrip.com/all-offers/wp-content/uploads/2026/02/logo-TMS-1.png,https://www.cleartrip.com/all-offers/festive-special-offer/,Flipkart Axis Bank Credit Card,,,,
10 % off Premium,"Flat 10% off on Premium Economy and Business Class Flight Bookings
",CTPREMIUM,https://www.cleartrip.com/all-offers/wp-content/uploads/2026/02/logo-TMS-1.png,https://www.cleartrip.com/all-offers/ct-biz-class-special-offer/,,,,,YES
Philippines,"Fly to the Philippines Visa-Free & Save up to Rs.  7,500 on Flights
",VISAFREE,https://www.cleartrip.com/all-offers/wp-content/uploads/2026/02/logo-TMS-1.png,https://www.cleartrip.com/all-offers/philippines-free-visa-campaign/,,,,,YES
Special Discount,"Special Offers for Army PersonnelRs. s, Senior Citizens & Students! Get up to Rs. 2,000 off on Domestic Flight Booking!
","CTSTUDENT, CTDEFENCE, CTSENIOR",https://www.cleartrip.com/all-offers/wp-content/uploads/2026/02/logo-TMS-1.png,https://www.cleartrip.com/all-offers/ptc-flights-offer/,,,,,YES
"10,000 off on International Flights","Book international Flights with us and get the maximum discount on your travel.

",CTINT,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/international-flights-offer/,,,,,YES
First Flight Offer For New Customers,"Get up to 10% off on your First Flight booking on Cleartrip
",CTFIRST,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/first-domestic-flight-booking-offer/,,,,,YES
First Flight Offer,"App Exclusive! Get up to 12% off on your First Flight booking on Cleartrip
",CTAPP,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/app-exclusiveflights-offer/,,,,,YES
Domestic Flight Offer,"Get up to 25% off on Domestic Flights
",CTDOM,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/get-up-to-25-off-on-domestic-flights/,,,,,YES
International Flight Offer,"Get up to Rs. 25,000 off on International Flights!
",INTFLY,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/international-flights-intfly-offer/,,,,,YES
UPI Offer,"Get up to Rs. 5,000 off on Flights with UPI Payments!
",CTUPI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/upi-flights-offers/,,,,PhonePe UPI,
UPI Offer,"Get up to Rs. 5,000 off on Flights with UPI Payments!
",CTUPI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/upi-flights-offers/,,,,Google Pay UPI,
UPI Offer,"Get up to Rs. 5,000 off on Flights with UPI Payments!
",CTUPI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/upi-flights-offers/,,,,Paytm UPI,
UPI Offer,"Get up to Rs. 5,000 off on Flights with UPI Payments!
",CTUPI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/upi-flights-offers/,,,,"Navi UPI, Super.Money UPI, BHIM UPI",
UPI Offer,"Get up to Rs. 5,000 off on Flights with UPI Payments!
",CTUPI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/upi-flights-offers/,,,,Super.Money UPI,
UPI Offer,"Get up to Rs. 5,000 off on Flights with UPI Payments!
",CTUPI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg,https://www.cleartrip.com/all-offers/upi-flights-offers/,,,,BHIM UPI,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,PhonePe SBI Card Select Black,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,BPCL SBI Card Octane,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,IRCTC Rupay SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Air India SBI Signature Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,IRCTC SBI Platinum Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,IRCTC SBI Card Premier,,,,
