Offer Title,Description,Link,Image,Eligible Credit Cards,Eligible Debit Cards
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI HPCL Coral Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,MakeMyTrip ICICI Bank Platinum Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,Makemytrip ICICI Bank Signature Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Manchester United Platinum Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Parakram Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Expressions Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,Emirates Skywards Rubyx Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,Adani One ICICI Platinum Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,Adani One ICICI Signature Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Emeralde Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Instant Platinum Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Manchester United Signature Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Coral RuPay Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,Chennai Super Kings ICICI Bank Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Coral Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Rubyx RuPay Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Rubyx Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Platinum Chip Credit Card,
"Get up to ??1,500 Off with ICICI Bank Credit Cards","Get up to ??1,500 Off with ICICI Bank Credit Cards",https://www.ixigo.com/offers/icici-credit-card-offer-dom,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Fc9a6f55f687a8ce994e13c7cc389f0c1-vguko.webp&w=3840&q=75,ICICI Bank Times Black Credit Card,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,HPCL BoB ENERGIE,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,IRCTC Bobcard,
